"full_name","a","e","i","om","w","q","ad","per_y","data_arc","condition_code","n_obs_used","n_del_obs_used","n_dop_obs_used","H"
"  1566 Icarus (1949 MA)",1.078,0.8269,22.80,87.95,31.44,0.187,1.97,1.12,27042,0,1543,10,13,16.59
"  1620 Geographos (1951 RA)",1.246,0.3355,13.34,337.17,276.95,0.828,1.66,1.39,26152,0,7990,3,4,15.27
"  1685 Toro (1948 OA)",1.368,0.4361,9.38,274.22,127.24,0.771,1.96,1.6,27469,0,4494,7,2,14.33
"  1862 Apollo (1932 HA)",1.471,0.5599,6.35,35.56,286.05,0.647,2.29,1.78,33890,0,2944,8,9,16.10
"  1863 Antinous (1948 EA)",2.26,0.6059,18.39,346.42,268.10,0.891,3.63,3.4,27599,0,1139,,,15.44
"  1864 Daedalus (1971 FA)",1.461,0.6144,22.22,6.61,325.67,0.563,2.36,1.77,19016,0,4545,1,0,14.88
"  1865 Cerberus (1971 UA)",1.08,0.4669,16.10,212.89,325.30,0.576,1.58,1.12,18245,0,2142,,,16.79
"  1866 Sisyphus (1972 XA)",1.894,0.5382,41.21,63.46,293.11,0.875,2.91,2.61,25019,0,8017,0,1,12.55
"  1981 Midas (1973 EA)",1.777,0.6501,39.82,356.85,267.82,0.622,2.93,2.37,17760,0,1083,12,1,15.28
"  2063 Bacchus (1977 HB)",1.078,0.3494,9.43,33.06,55.35,0.701,1.45,1.12,16881,0,995,7,5,17.23
"  2101 Adonis (1936 CA)",1.874,0.7643,1.32,349.47,43.64,0.442,3.31,2.56,30790,0,123,0,5,18.72
"  2102 Tantalus (1975 YA)",1.29,0.2993,64.00,94.35,61.52,0.904,1.68,1.47,17372,0,1647,1,0,15.97
"  2135 Aristaeus (1977 HA)",1.6,0.5028,23.07,191.12,290.97,0.795,2.40,2.02,15749,1,61,,,18.05
"  2201 Oljato (1947 XC)",2.178,0.7114,2.52,74.87,98.42,0.628,3.73,3.21,33535,0,1206,0,5,15.35
"  2212 Hephaistos (1978 SB)",2.161,0.8374,11.54,27.50,209.43,0.351,3.97,3.18,16436,0,3566,,,13.52
"  2329 Orthos (1976 WA)",2.41,0.6536,24.47,169.28,146.08,0.835,3.98,3.74,17095,0,1827,,,14.57
"  3103 Eger (1982 BB)",1.404,0.3543,20.93,129.74,254.09,0.907,1.90,1.66,14756,0,7807,1,3,15.33
"  3200 Phaethon (1983 TB)",1.271,0.8900,22.29,265.15,322.24,0.140,2.40,1.43,14362,0,6354,8,0,14.40
"  3360 Syrinx (1981 VA)",2.467,0.7455,21.14,242.47,63.56,0.628,4.31,3.87,15056,0,576,,,16.04
"  3361 Orpheus (1982 HR)",1.21,0.3229,2.66,188.68,302.36,0.820,1.60,1.33,14537,0,2729,2,0,19.56
"  3671 Dionysus (1984 KD)",2.2,0.5410,13.53,82.06,204.30,1.009,3.39,3.26,14368,0,1050,,,16.54
"  3752 Camillo (1985 PA)",1.414,0.3015,55.56,147.96,312.22,0.987,1.84,1.68,17398,0,2662,4,4,15.20
"  3838 Epona (1986 WA)",1.505,0.7023,29.20,235.47,49.73,0.448,2.56,1.85,13454,0,896,,,15.71
"  4015 Wilson-Harrington (1979 VA)",2.625,0.6316,2.80,266.76,95.47,0.967,4.28,4.25,26813,0,1515,,,16.18
"  4034 Vishnu (1986 PA)",1.06,0.4440,11.17,157.90,296.70,0.589,1.53,1.09,13162,0,686,0,1,18.52
"  4179 Toutatis (1989 AC)",2.544,0.6247,0.45,125.34,277.87,0.955,4.13,4.06,32632,0,6663,35,28,15.31
"  4183 Cuno (1959 LM)",1.981,0.6360,6.67,294.35,237.04,0.721,3.24,2.79,23475,0,3358,1,0,14.18
"  4197 Morpheus (1982 TA)",2.294,0.7724,12.60,7.01,122.56,0.522,4.07,3.48,25207,0,1014,4,2,15.03
"  4257 Ubasti (1987 QA)",1.647,0.4683,40.72,169.16,278.92,0.876,2.42,2.11,13189,0,1095,,,16.07
"  4341 Poseidon (1987 KF)",1.834,0.6800,11.84,108.04,15.83,0.587,3.08,2.48,13251,0,808,,,16.08
"  4450 Pan (1987 SY)",1.442,0.5868,5.52,311.77,291.84,0.596,2.29,1.73,31367,0,1513,1,0,17.28
"  4486 Mithra (1987 SB)",2.201,0.6625,3.04,82.22,168.90,0.743,3.66,3.27,13390,0,1647,8,9,15.62
"  4544 Xanthus (1989 FB)",1.042,0.2502,14.14,23.96,333.86,0.781,1.30,1.06,12490,0,1806,0,1,17.40
"  4581 Asclepius (1989 FC)",1.023,0.3569,4.92,180.21,255.36,0.658,1.39,1.03,11706,0,424,2,2,20.74
"  4660 Nereus (1982 DB)",1.485,0.3587,1.45,313.12,159.51,0.953,2.02,1.81,14853,0,4957,20,17,18.75
"  4769 Castalia (1989 PB)",1.063,0.4832,8.88,325.53,121.43,0.549,1.58,1.1,12445,0,482,8,7,17.50
"  4953 (1990 MU)",1.621,0.6574,24.38,77.53,77.94,0.555,2.69,2.06,17930,0,2379,0,2,14.95
"  5011 Ptah (6743 P-L)",1.636,0.5000,7.41,10.64,105.93,0.818,2.45,2.09,23011,0,637,,,16.71
"  5131 (1990 BG)",1.486,0.5690,36.43,110.36,135.85,0.641,2.33,1.81,16363,0,2089,,,14.86
"  5143 Heracles (1991 VL)",1.835,0.7713,8.98,309.19,228.14,0.420,3.25,2.49,25503,0,3962,1,0,14.10
"  5189 (1990 UQ)",1.552,0.4780,3.58,135.07,159.96,0.810,2.29,1.93,11992,0,1598,4,1,17.84
"  5496 (1973 NA)",2.435,0.6352,68.00,101.05,118.00,0.888,3.98,3.8,17771,0,238,,,16.15
"  5645 (1990 SP)",1.355,0.3873,13.51,45.71,48.26,0.830,1.88,1.58,17936,0,1285,0,1,17.25
"  5660 (1974 MA)",1.785,0.7620,38.13,302.13,127.02,0.425,3.15,2.39,16737,0,304,1,1,15.52
"  5693 (1993 EA)",1.271,0.5852,5.06,96.98,258.98,0.527,2.01,1.43,14423,0,2627,,,16.79
"  5731 Zeus (1988 VP4)",2.266,0.6519,11.20,280.59,218.45,0.789,3.74,3.41,12720,0,1356,,,15.47
"  5786 Talos (1991 RC)",1.081,0.8268,23.23,161.29,8.38,0.187,1.98,1.12,11717,0,1179,,,17.22
"  5828 (1991 AM)",1.698,0.6949,30.12,125.42,152.77,0.518,2.88,2.21,14697,0,936,,,16.03
"  6037 (1988 EG)",1.272,0.4997,3.51,182.22,242.29,0.636,1.91,1.43,12950,0,1001,4,4,18.97
"  6047 (1991 TB1)",1.455,0.3520,23.48,6.07,103.80,0.943,1.97,1.75,13449,0,813,,,17.84
"  6053 (1993 BW3)",2.147,0.5287,21.58,318.23,74.93,1.012,3.28,3.15,17202,0,3032,,,15.10
"  6063 Jason (1984 KB)",2.221,0.7622,4.96,169.06,337.59,0.528,3.91,3.31,22988,0,1285,7,3,16.04
"  6239 Minos (1989 QF)",1.151,0.4127,3.94,344.55,239.74,0.676,1.63,1.23,13876,0,1443,3,0,18.61
"  6455 (1992 HE)",2.24,0.5726,37.34,26.90,262.77,0.958,3.52,3.35,12393,0,4635,,,14.10
"  6489 Golevka (1991 JX)",2.486,0.6125,2.27,209.47,68.69,0.963,4.01,3.92,8968,0,1017,20,20,19.22
"  6611 (1993 VW)",1.696,0.4847,8.70,230.77,281.62,0.874,2.52,2.21,14873,0,1264,,,16.90
"  7025 (1993 QA)",1.476,0.3149,12.61,146.60,323.46,1.011,1.94,1.79,10919,0,963,3,0,18.08
"  7092 Cadmus (1992 LC)",2.546,0.6938,17.79,56.73,94.78,0.780,4.31,4.06,15820,0,1210,,,15.13
"  7335 (1989 JA)",1.772,0.4846,15.17,61.28,232.29,0.913,2.63,2.36,12317,0,2536,4,5,17.70
"  7341 (1991 VK)",1.841,0.5061,5.41,294.74,173.49,0.909,2.77,2.5,11636,0,2374,10,3,16.96
"  7350 (1993 VA)",1.356,0.3911,7.26,133.11,336.65,0.826,1.89,1.58,21897,0,1506,,,17.28
"  7482 (1994 PC1)",1.349,0.3294,33.47,117.86,47.51,0.904,1.79,1.57,17476,0,1488,2,2,16.66
"  7753 (1988 XB)",1.467,0.4816,3.12,73.39,280.08,0.761,2.17,1.78,12528,0,1305,8,9,18.02
"  7822 (1991 CS)",1.123,0.1646,37.12,156.85,249.45,0.938,1.31,1.19,11845,0,3903,0,4,17.34
"  7888 (1993 UC)",2.437,0.6631,26.08,165.90,323.02,0.821,4.05,3.81,12381,0,1328,5,0,15.19
"  7889 (1994 LX)",1.262,0.3462,36.91,111.26,349.18,0.825,1.70,1.42,16475,0,4908,2,2,15.33
"  8014 (1990 MF)",1.747,0.4562,1.87,209.84,114.74,0.950,2.54,2.31,11615,0,1269,9,12,18.88
"  8035 (1992 TB)",1.342,0.4626,28.31,185.62,6.10,0.721,1.96,1.55,11311,0,1229,,,17.11
"  8176 (1991 WA)",1.575,0.6431,39.59,66.50,241.90,0.562,2.59,1.98,11443,0,806,,,17.03
"  8201 (1994 AH2)",2.539,0.7065,9.55,164.10,25.13,0.745,4.33,4.05,15251,0,873,0,1,15.95
"  8507 (1991 CB1)",1.687,0.5945,14.59,317.41,345.78,0.684,2.69,2.19,11686,0,584,,,17.21
"  8566 (1996 EN)",1.506,0.4303,37.98,164.12,125.13,0.858,2.15,1.85,14503,0,3374,,,16.48
"  9058 (1992 JB)",1.557,0.3597,16.09,218.30,307.10,0.997,2.12,1.94,11502,0,896,,,17.92
"  9162 Kwiila (1987 OA)",1.497,0.5956,9.01,180.01,235.81,0.605,2.39,1.83,13109,0,772,,,18.02
"  9202 (1993 PB)",1.424,0.6077,40.80,315.89,212.37,0.559,2.29,1.7,10702,0,1832,,,16.12
"  9856 (1991 EE)",2.242,0.6258,9.83,168.10,116.20,0.839,3.64,3.36,11638,0,1304,3,1,17.11
" 10115 (1992 SK)",1.249,0.3248,15.32,8.90,233.67,0.843,1.65,1.4,24655,0,1624,10,7,17.16
" 10145 (1994 CK1)",1.901,0.6328,4.55,328.40,27.43,0.698,3.10,2.62,10638,0,1351,,,17.01
" 10165 (1995 BL2)",1.235,0.5037,23.90,312.43,348.46,0.613,1.86,1.37,11356,0,905,,,17.43
" 10563 Izhdubar (1993 WD)",1.007,0.2663,63.47,56.56,132.20,0.739,1.27,1.01,11187,0,636,,,16.94
" 10636 (1998 QK56)",1.884,0.5127,13.58,172.93,286.31,0.918,2.85,2.59,24455,0,805,1,0,17.70
" 11066 Sigurd (1992 CC1)",1.392,0.3755,36.88,349.23,22.02,0.869,1.91,1.64,17210,0,1994,4,1,15.23
" 11311 Peleus (1993 XN2)",2.117,0.5359,25.49,59.32,313.44,0.983,3.25,3.08,10754,0,678,,,15.92
" 11405 (1999 CV3)",1.459,0.3941,22.86,141.26,96.38,0.884,2.03,1.76,16179,0,6602,,,15.27
" 11500 Tomaiyowit (1989 UR)",1.08,0.3558,10.31,234.39,289.53,0.696,1.46,1.12,10889,0,1243,0,1,18.37
" 11885 Summanus (1990 SS)",1.703,0.4745,19.43,359.78,116.21,0.895,2.51,2.22,12032,0,397,,,18.52
" 12538 (1998 OH)",1.541,0.4062,24.54,220.70,321.79,0.915,2.17,1.91,11658,0,10989,0,1,15.97
" 12711 Tukmit (1991 BB)",1.186,0.2721,38.49,294.97,322.86,0.863,1.51,1.29,11750,0,3122,0,3,16.04
" 12923 Zephyr (1999 GK4)",1.963,0.4918,5.30,168.18,147.11,0.997,2.93,2.75,24823,0,2534,,,15.82
" 13651 (1997 BR)",1.336,0.3057,17.25,116.65,133.80,0.927,1.74,1.54,15689,0,1047,0,2,17.89
" 14827 Hypnos (1986 JK)",2.844,0.6653,1.98,57.94,238.17,0.952,4.74,4.8,12022,0,187,0,10,18.87
" 16816 (1997 UF9)",1.443,0.6038,25.92,37.15,157.99,0.572,2.31,1.73,9463,0,1104,,,16.29
" 16834 (1997 WU22)",1.468,0.4422,15.99,260.77,334.32,0.819,2.12,1.78,12772,0,3348,1,1,15.80
" 16960 (1998 QS52)",2.2,0.8589,17.52,260.16,243.25,0.310,4.09,3.26,14707,0,2065,,,14.42
" 17181 (1999 UM3)",2.37,0.6739,10.65,113.56,36.79,0.773,3.97,3.65,24329,0,1121,,,16.78
" 17182 (1999 VU)",1.387,0.5535,9.27,333.51,203.20,0.619,2.15,1.63,16866,0,1272,,,17.15
" 17188 (1999 WC2)",2.216,0.6370,29.45,269.77,287.26,0.804,3.63,3.3,12078,0,735,1,0,16.41
" 17511 (1992 QN)",1.19,0.3589,9.58,355.90,202.42,0.763,1.62,1.3,11231,0,2735,0,1,17.32
" 20236 (1998 BZ7)",2.034,0.5608,6.51,111.24,104.55,0.893,3.17,2.9,9019,0,343,,,17.71
" 20425 (1998 VD35)",1.565,0.4767,6.99,227.26,296.32,0.819,2.31,1.96,2448,1,51,,,20.51
" 20429 (1998 YN1)",1.556,0.4641,6.30,61.73,147.68,0.834,2.28,1.94,8437,0,591,,,17.75
" 20826 (2000 UV13)",2.418,0.6362,31.92,347.29,198.71,0.880,3.96,3.76,25332,0,3199,,,13.89
" 22099 (2000 EX106)",1.104,0.2762,9.85,136.44,186.57,0.799,1.41,1.16,10668,0,2234,,,18.10
" 22753 (1998 WT)",1.219,0.5699,3.20,307.39,324.77,0.524,1.91,1.35,24257,0,1119,6,2,17.69
" 22771 (1999 CU3)",1.576,0.5239,11.40,338.95,305.81,0.751,2.40,1.98,8990,0,2585,5,1,16.96
" 23187 (2000 PN9)",1.847,0.5892,51.33,164.31,293.52,0.759,2.94,2.51,11709,0,2123,6,2,16.06
" 24443 (2000 OG)",2.311,0.8224,25.75,178.11,231.18,0.410,4.21,3.51,10536,0,615,,,16.42
" 24445 (2000 PM8)",2.21,0.5460,23.78,203.16,219.06,1.004,3.42,3.29,11839,0,1679,,,14.79
" 24761 Ahau (1993 BW2)",1.335,0.3059,21.92,121.05,287.53,0.927,1.74,1.54,11102,0,829,,,17.44
" 25143 Itokawa (1998 SF36)",1.324,0.2803,1.62,69.08,162.83,0.953,1.70,1.52,8588,0,951,19,18,19.26
" 25330 (1999 KV4)",1.541,0.3707,14.33,50.54,86.08,0.970,2.11,1.91,16018,0,1442,,,16.79
" 26379 (1999 HZ1)",1.606,0.5761,8.68,252.10,200.59,0.681,2.53,2.04,5788,1,69,,,18.20
" 26663 (2000 XK47)",1.546,0.4717,13.53,303.61,231.22,0.817,2.28,1.92,17537,0,399,2,2,18.19
" 27002 (1998 DV9)",1.744,0.4331,8.70,130.34,0.82,0.989,2.50,2.3,8980,0,512,,,18.31
" 29075 (1950 DA)",1.698,0.5082,12.17,356.65,224.67,0.835,2.56,2.21,26844,0,1047,8,4,17.28
" 30825 (1990 TG1)",2.436,0.6811,8.74,205.02,33.68,0.777,4.10,3.8,12051,0,1832,1,1,14.79
" 30997 (1995 UO5)",1.56,0.6434,36.26,38.62,151.17,0.556,2.56,1.95,9890,0,260,,,17.30
" 31662 (1999 HP11)",1.598,0.5478,18.82,13.95,312.04,0.722,2.47,2.02,8765,0,68,,,19.54
" 31669 (1999 JT6)",2.137,0.5776,9.54,78.77,39.08,0.903,3.37,3.12,9970,0,805,,,16.15
" 35107 (1991 VH)",1.137,0.1442,13.91,139.34,206.95,0.973,1.30,1.21,10717,0,3917,3,0,16.91
" 35396 (1997 XF11)",1.442,0.4837,4.10,213.65,103.06,0.745,2.14,1.73,12242,0,2259,5,1,17.02
" 35670 (1998 SU27)",2.122,0.5964,7.14,271.34,169.83,0.857,3.39,3.09,1238,0,119,,,19.57
" 36236 (1999 VV)",1.332,0.4237,58.04,241.07,19.77,0.768,1.90,1.54,15755,0,1212,,,15.98
" 36284 (2000 DM8)",1.484,0.5538,46.76,323.16,317.96,0.662,2.31,1.81,8425,0,2770,,,15.05
" 37638 (1993 VB)",1.913,0.5197,5.08,145.57,323.19,0.919,2.91,2.65,10788,0,933,5,1,19.29
" 37655 Illapa (1994 PM)",1.478,0.7524,18.03,139.54,303.87,0.366,2.59,1.8,10167,0,649,1,1,17.85
" 38086 Beowulf (1999 JB)",1.42,0.5663,23.67,165.32,178.97,0.616,2.22,1.69,10918,0,933,,,17.36
" 38239 (1999 OR3)",2.037,0.5756,9.44,199.94,28.18,0.865,3.21,2.91,7108,0,183,,,18.26
" 40267 (1999 GJ4)",1.339,0.8085,34.49,148.22,211.95,0.256,2.42,1.55,24903,0,3073,,,15.57
" 41429 (2000 GE2)",1.593,0.5553,2.17,351.91,297.22,0.708,2.48,2.01,9012,0,384,,,20.66
" 42286 (2001 TN41)",1.42,0.3917,24.08,55.82,150.95,0.864,1.98,1.69,17521,0,880,,,16.67
" 52340 (1992 SY)",2.212,0.5474,8.08,5.26,116.33,1.001,3.42,3.29,13230,0,672,,,18.10
" 52750 (1998 KK17)",1.427,0.5247,11.17,141.32,334.14,0.678,2.18,1.7,10947,0,2176,,,16.68
" 52760 (1998 ML14)",2.409,0.6235,2.43,338.70,20.33,0.907,3.91,3.74,8657,0,643,11,7,17.51
" 52762 (1998 MT24)",2.417,0.6529,33.86,308.96,254.50,0.839,3.99,3.76,25273,0,803,,,14.92
" 52768 (1998 OR2)",2.38,0.5755,5.88,26.94,174.60,1.010,3.75,3.67,12963,0,5951,10,0,16.04
" 53319 (1999 JM8)",2.723,0.6415,13.84,133.62,166.82,0.976,4.47,4.49,11958,0,1392,8,10,15.36
" 53409 (1999 LU7)",2.101,0.6282,10.88,206.69,147.77,0.781,3.42,3.05,7620,0,117,,,18.73
" 53426 (1999 SL5)",1.923,0.5383,22.77,239.07,43.35,0.888,2.96,2.67,8769,0,1021,,,17.23
" 53429 (1999 TF5)",2.023,0.6403,26.79,199.20,64.05,0.727,3.32,2.88,8427,0,149,,,18.94
" 53550 (2000 BF19)",1.495,0.4197,7.18,313.20,324.91,0.868,2.12,1.83,11373,0,271,,,19.16
" 53789 (2000 ED104)",1.371,0.2693,40.79,190.02,218.33,1.002,1.74,1.6,24972,0,953,,,17.41
" 54509 YORP (2000 PH5)",1.006,0.2301,1.60,278.20,278.98,0.774,1.24,1.01,1826,0,550,4,1,22.66
" 55408 (2001 TC2)",1.1,0.2245,30.39,193.83,353.55,0.853,1.35,1.15,16016,0,267,,,18.82
" 55532 (2001 WG2)",1.794,0.6958,38.55,81.41,132.39,0.546,3.04,2.4,25217,0,723,,,16.14
" 65690 (1991 DG)",1.428,0.3633,11.14,180.12,63.31,0.909,1.95,1.71,11626,0,1172,,,19.06
" 65717 (1993 BX3)",1.395,0.2810,2.81,174.76,290.96,1.003,1.79,1.65,10452,0,5561,2,1,20.87
" 65733 (1993 PC)",1.154,0.4742,4.15,336.92,168.69,0.607,1.70,1.24,11316,0,793,,,18.43
" 65803 Didymos (1996 GT)",1.643,0.3833,3.41,72.99,319.58,1.013,2.27,2.11,9781,0,3121,9,0,18.11
" 65909 (1998 FH12)",1.091,0.5398,3.56,108.60,284.50,0.502,1.68,1.14,9149,0,523,8,2,19.30
" 66008 (1998 QH2)",1.426,0.3628,61.01,168.93,14.02,0.909,1.94,1.7,9640,0,1508,,,15.99
" 66253 (1999 GT3)",1.334,0.8379,19.50,157.36,261.10,0.216,2.45,1.54,8854,0,434,,,18.40
" 67381 (2000 OL8)",1.321,0.5431,10.67,294.89,266.89,0.603,2.04,1.52,8445,0,223,,,19.81
" 67399 (2000 PJ6)",1.301,0.3463,14.69,332.86,225.33,0.851,1.75,1.48,25697,0,326,,,18.40
" 68216 (2001 CV26)",1.32,0.3266,17.99,18.14,48.72,0.889,1.75,1.52,7784,0,2512,5,0,16.63
" 68267 (2001 EA16)",1.51,0.4273,38.83,8.01,317.44,0.865,2.15,1.86,8105,0,488,3,1,17.04
" 68346 (2001 KZ66)",1.507,0.4166,16.70,219.37,140.29,0.879,2.14,1.85,15870,0,1094,1,1,16.93
" 68348 (2001 LO7)",2.155,0.8410,25.36,236.22,181.65,0.343,3.97,3.16,25303,0,1362,,,14.26
" 68372 (2001 PM9)",1.618,0.4162,8.11,252.96,322.33,0.945,2.29,2.06,7789,0,364,,,18.97
" 68548 (2001 XR31)",1.707,0.4367,22.71,302.03,24.73,0.962,2.45,2.23,10770,0,1021,,,16.68
" 68950 (2002 QF15)",1.057,0.3442,25.15,236.21,255.58,0.693,1.42,1.09,24191,0,2930,12,1,16.39
" 69230 Hermes (1937 UB)",1.655,0.6237,6.07,34.06,92.90,0.623,2.69,2.13,31285,0,2616,3,3,17.68
" 85182 (1991 AQ)",2.221,0.7777,3.12,339.42,243.20,0.494,3.95,3.31,11203,0,391,5,3,17.14
" 85236 (1993 KH)",1.234,0.3111,12.81,54.36,293.84,0.850,1.62,1.37,10947,0,1063,1,0,18.75
" 85585 Mjolnir (1998 FG2)",1.298,0.3562,4.08,2.31,95.42,0.835,1.76,1.48,2039,0,196,,,21.64
" 85640 (1998 OX4)",1.58,0.4858,4.51,299.58,117.28,0.813,2.35,1.99,7584,0,274,,,21.14
" 85713 (1998 SS49)",1.924,0.6386,10.78,40.96,103.14,0.695,3.15,2.67,9040,0,1446,3,0,15.78
" 85774 (1998 UT18)",1.403,0.3289,13.59,64.62,50.14,0.942,1.86,1.66,12560,0,784,4,4,19.17
" 85818 (1998 XM4)",1.657,0.4164,62.72,235.64,301.24,0.967,2.35,2.13,11079,0,914,,,15.46
" 85938 (1999 DJ4)",1.853,0.4844,9.14,19.88,197.76,0.955,2.75,2.52,8621,0,637,1,0,18.72
" 85990 (1999 JV6)",1.008,0.3112,5.36,124.31,235.57,0.695,1.32,1.01,8320,0,1186,15,0,20.27
" 86039 (1999 NC43)",1.76,0.5788,7.13,311.65,120.77,0.741,2.78,2.33,8034,0,1585,,,15.97
" 86666 (2000 FL10)",1.463,0.4269,29.01,186.91,258.86,0.839,2.09,1.77,8493,0,1732,2,1,16.92
" 86819 (2000 GK137)",1.996,0.5058,10.06,164.88,150.32,0.986,3.01,2.82,10198,0,827,,,17.47
" 86829 (2000 GR146)",1.463,0.5749,14.37,78.46,31.42,0.622,2.30,1.77,17917,0,1681,,,15.83
" 86878 (2000 HD24)",1.342,0.6185,9.47,230.99,214.91,0.512,2.17,1.55,14294,0,654,,,17.68
" 87024 (2000 JS66)",1.197,0.1898,14.43,230.51,84.92,0.970,1.42,1.31,15762,0,3607,1,0,18.73
" 87025 (2000 JT66)",1.226,0.4835,25.32,120.49,359.62,0.634,1.82,1.36,8093,0,325,,,18.14
" 87311 (2000 QJ1)",1.59,0.5121,7.70,191.42,343.52,0.776,2.40,2.01,14672,0,1870,,,16.52
" 88254 (2001 FM129)",1.182,0.6296,1.52,272.12,140.21,0.438,1.93,1.29,16452,0,917,1,1,17.77
" 88710 (2001 SL9)",1.062,0.2701,21.90,202.83,329.36,0.775,1.35,1.09,25112,0,1037,,,17.69
" 88959 (2001 TZ44)",1.723,0.5638,53.84,38.96,114.94,0.752,2.69,2.26,7342,0,456,,,17.45
" 89136 (2001 US16)",1.356,0.2528,1.91,175.91,67.14,1.013,1.70,1.58,8013,0,1330,2,2,20.28
" 89958 (2002 LY45)",1.642,0.8865,9.91,188.17,222.91,0.186,3.10,2.1,8424,0,1003,,,17.22
" 89959 (2002 NT7)",1.735,0.5284,42.35,132.02,300.68,0.818,2.65,2.29,24888,0,1649,,,16.58
" 90075 (2002 VU94)",2.134,0.5758,8.91,226.74,30.66,0.905,3.36,3.12,24685,0,3274,1,0,15.38
" 90147 (2002 YK14)",1.474,0.3316,27.99,282.69,105.06,0.985,1.96,1.79,13187,0,872,,,18.31
" 90367 (2003 LC5)",1.156,0.4264,16.88,86.82,313.85,0.663,1.65,1.24,14559,0,1228,,,17.96
" 90403 (2003 YE45)",1.234,0.2801,19.01,286.24,306.80,0.889,1.58,1.37,12426,0,2087,2,2,17.79
" 90416 (2003 YK118)",1.695,0.4923,7.83,326.77,233.29,0.860,2.53,2.21,10637,0,913,2,0,18.87
" 96315 (1997 AP10)",1.443,0.6432,6.65,293.05,356.28,0.515,2.37,1.73,9594,0,999,,,17.06
" 96536 (1998 SO10)",2.302,0.7781,41.40,199.55,22.51,0.511,4.09,3.49,17099,0,1554,,,15.45
" 96744 (1999 OW3)",2.093,0.7799,34.93,196.12,35.69,0.461,3.73,3.03,8837,0,1331,,,14.76
" 98943 (2001 CC21)",1.032,0.2192,4.81,75.46,179.45,0.806,1.26,1.05,14725,0,1068,,,18.80
" 99248 (2001 KY66)",1.867,0.5075,10.61,284.12,61.56,0.919,2.81,2.55,11609,0,3067,,,16.56
" 99935 (2002 AV4)",1.654,0.6449,12.77,16.34,323.00,0.587,2.72,2.13,24888,0,2030,,,16.16
"100004 (1983 VA)",2.591,0.7024,15.70,76.29,13.71,0.771,4.41,4.17,14112,0,652,,,16.49
"100085 (1992 UY4)",2.65,0.6193,2.64,305.19,42.22,1.009,4.29,4.31,15931,0,660,13,0,17.89
"100756 (1998 FM5)",2.265,0.5544,11.57,176.51,312.06,1.009,3.52,3.41,12846,0,1612,,,16.33
"101869 (1999 MM)",1.624,0.6109,4.77,110.93,268.82,0.632,2.62,2.07,3167,0,201,,,19.47
"101955 Bennu (1999 RQ36)",1.126,0.2037,6.03,2.06,66.22,0.897,1.36,1.2,7693,0,554,58,7,20.21
"103067 (1999 XA143)",1.844,0.5814,38.54,116.60,104.02,0.772,2.92,2.5,9831,0,992,,,16.83
"106538 (2000 WK63)",2.42,0.7655,10.33,163.38,41.76,0.567,4.27,3.76,8340,0,1034,,,16.28
"106589 (2000 WN107)",2.146,0.6175,14.37,163.36,11.84,0.821,3.47,3.14,8055,0,1853,,,16.02
"108906 (2001 PL9)",1.235,0.3605,20.93,172.06,344.02,0.790,1.68,1.37,8081,0,661,,,17.93
"111253 (2001 XU10)",1.754,0.4394,42.02,310.16,6.96,0.983,2.52,2.32,8495,0,1562,,,15.28
"136617 (1994 CC)",1.638,0.4168,4.68,268.52,24.89,0.955,2.32,2.1,12520,0,718,13,14,17.97
"136618 (1994 CN2)",1.573,0.3950,1.44,99.34,248.28,0.952,2.19,1.97,10633,0,1030,,,16.87
"136770 (1996 PC1)",1.839,0.4516,25.10,326.22,45.94,1.008,2.67,2.49,9304,0,253,,,20.56
"136793 (1997 AQ18)",1.147,0.4653,17.37,296.25,37.05,0.613,1.68,1.23,9590,0,438,,,18.40
"136795 Tatsunokingo (1997 BQ)",1.747,0.4786,10.99,50.14,147.51,0.911,2.58,2.31,9084,0,409,1,1,18.12
"136849 (1998 CS1)",1.491,0.5788,7.79,110.70,97.78,0.628,2.35,1.82,9054,0,691,3,0,17.72
"136874 (1998 FH74)",2.202,0.8843,21.16,197.54,193.39,0.255,4.15,3.27,10292,0,1197,,,15.79
"136900 (1998 HL49)",1.748,0.6365,10.98,205.96,239.23,0.635,2.86,2.31,9169,0,885,,,17.39
"136993 (1998 ST49)",2.308,0.5956,24.49,18.21,48.05,0.933,3.68,3.51,7882,0,1021,5,2,17.85
"137032 (1998 UO1)",1.596,0.7634,25.49,358.41,252.50,0.378,2.81,2.02,11025,0,1526,5,0,16.66
"137052 Tjelvar (1998 VO33)",1.248,0.8095,14.91,64.28,209.91,0.238,2.26,1.39,8797,0,1212,,,17.06
"137062 (1998 WM)",1.225,0.3155,22.52,45.62,172.56,0.838,1.61,1.36,12869,0,4683,,,16.77
"137078 (1998 XZ4)",1.938,0.6382,23.16,324.44,9.65,0.701,3.17,2.7,8877,0,503,,,16.43
"137084 (1998 XS16)",1.212,0.4965,26.55,272.99,358.30,0.610,1.81,1.33,10529,0,2530,,,16.49
"137099 (1998 YW3)",1.1,0.4626,28.79,94.27,194.84,0.591,1.61,1.15,8814,0,633,,,18.29
"137108 (1999 AN10)",1.459,0.5622,39.93,314.35,268.33,0.638,2.28,1.76,24459,0,410,,,18.05
"137120 (1999 BJ8)",1.9,0.5501,8.99,339.59,221.86,0.855,2.94,2.62,8327,0,469,,,18.30
